"customer_id","recency","frequency","monetary","cluster"
14623,203.001388888889,5,889.25,2
14624,1.96180555555556,2,225.85,1
14625,164.997222222222,2,899.63,1
14626,209.888194444444,4,2791.27,2
14628,151.010416666667,2,671.96,1
14629,43.0291666666667,2,959.01,1
14631,248.073611111111,3,1006.98,2
14632,0,1,114.56,1
14633,0,1,344.9,1
14636,232.263888888889,2,609.85,2
14638,0,1,443.6,1
14639,309.052777777778,6,2984.49,2
14640,203.025,6,2125.08,2
14641,0,1,110.46,1
14642,0,1,96.12,1
14643,187.866666666667,2,693.81,2
14644,230.761111111111,2,830.76,2
14645,118.974305555556,2,597.09,1
14646,353.085416666667,73,280206.02,3
14647,0,1,243.22,1
14649,207.911805555556,4,1417.29,2
14651,143.974305555556,2,654.6,1
14652,0,1,114.18,1
14653,337.003472222222,7,1947.55,2
14655,214.061805555556,4,1932.23,2
14656,114.022222222222,2,291.05,1
14657,308.894444444444,4,848.22,2
14658,111.995138888889,2,247.15,1
14659,306.981944444444,9,2529.93,2
14660,14.0375,2,285.74,1
14661,0,1,107.95,1
14662,287.772222222222,4,771.17,2
14664,13.8354166666667,2,637.89,1
14665,250.004166666667,5,1835.7,2
14666,0,1,195.25,1
14667,357.928472222222,25,9241.2,2
14669,90.9673611111111,3,1269.99,1
14670,0.0104166666666667,2,411.53,1
14672,101.771527777778,2,765.55,1
14673,364.070833333333,5,1736.4,2
14675,0,1,604.75,1
14676,251.960416666667,6,2548.24,2
14680,346.204166666667,16,28754.11,2
14681,140.213194444444,3,498.95,1
14682,13.9729166666667,2,52,1
14684,336.950694444444,5,1236.28,2
14687,0,1,628.38,1
14688,366.117361111111,21,5630.87,2
14689,0,1,112.8,1
14690,107.153472222222,2,371.7,1
14691,182.107638888889,5,2114.33,2
14692,185.05625,4,591.55,2
14693,0,1,172.9,1
14696,368.920833333333,7,2078.95,2
14697,0.00694444444444444,2,188.61,1
14698,49.9805555555556,5,1250.76,1
14699,0,1,109.13,1
14700,206.058333333333,3,2235.3,2
14701,305.998611111111,9,2549.37,2
14702,364.004166666667,17,3292.14,2
14703,0,1,318.17,1
14704,168.952777777778,9,1546.91,2
14705,0,1,179,1
14708,365.831944444444,3,1126.37,2
14709,343.081944444444,13,4921.04000000001,2
14710,45.0444444444444,4,606.13,1
14711,252.059722222222,11,2868.8,2
14712,82.9763888888889,3,917.07,1
14713,355.894444444444,11,2666.36,2
14714,0,1,160.19,1
14715,306.946527777778,4,867.38,2
14716,105.199305555556,2,329.68,1
14719,247.934722222222,5,1602.13,2
14720,120.997222222222,3,663.81,1
14722,0,1,187.92,1
14723,361.045138888889,6,1158.3,2
14725,0,1,718.08,1
14727,0,1,268.58,1
14729,0,1,313.49,1
14730,275.076388888889,8,2005.06000000001,2
14731,165.116666666667,3,380.02,2
14732,330.995833333333,8,2702.49,2
14733,351.172916666667,12,9585.91,2
14735,354.836111111111,32,6065.69,2
14737,349.852083333333,3,1164.55,2
14738,273.781944444444,7,1314.45,2
14739,363.080555555556,7,3902.28,2
14740,86.4041666666667,3,1448.21,1
14741,361.003472222222,6,1400.34,2
14744,350.104166666667,7,1099.98,2
14745,172.777777777778,5,1220.26,2
14747,0,1,328.2,1
14748,339.343055555556,5,1415.75,2
14752,0,1,389.64,1
14753,0,1,563.15,1
14754,250.986111111111,2,638.05,2
14755,324.890277777778,11,5010.28,2
14756,0,1,738.96,1
14757,0,1,420.5,1
14758,114.840972222222,4,1484.06,1
14759,228.047222222222,3,1625.97,2
14760,0,1,89.2,1
14761,276.004861111111,2,255.9,2
14762,0,1,300.52,1
14764,0,1,278.3,1
14765,147.002777777778,3,254.11,1
14766,358.022222222222,6,2473.37,2
14768,109.978472222222,2,192.6,1
14769,354.947222222222,8,10674.75,2
14770,90.9729166666667,2,876.42,1
14772,0,1,139.26,1
14775,313.950694444444,3,1011.9,2
14776,261.095138888889,11,2538.3,2
14778,181.152777777778,2,730.86,2
14779,43.0263888888889,3,386.15,1
14780,24.8965277777778,2,447.68,1
14782,0,1,200.1,1
14784,297.170138888889,2,289.99,2
14785,4.98680555555556,2,77.4,1
14788,19.0513888888889,2,679.44,1
14789,0,1,197.64,1
14790,236.902083333333,4,745.06,2
14792,0,1,6.2,1
14793,0,1,228.99,1
14794,331.75,7,1319.91,2
14795,0,1,131.45,1
14796,365.202083333333,17,8022.48999999998,2
14798,257.813888888889,3,173.74,2
14799,0,1,157.7,1
14800,322.066666666667,12,4339.74,2
14801,0,1,193.14,1
14803,130.025694444444,3,845.55,1
14804,0,1,353.27,1
14805,298.234027777778,4,554.65,2
14806,0,1,193.39,1
14808,132.977777777778,8,2741.17,2
14810,328.965972222222,11,2087.88,2
14813,0.00208333333333333,2,155.43,1
14815,31,2,778.5,1
14816,0,1,271.85,1
14817,76.9888888888889,2,1110.34,1
14818,179.939583333333,3,657.8,2
14819,127.99375,2,272.07,1
14820,152.03125,4,507.29,1
14821,0,1,48.8,1
14823,14.0166666666667,3,321.43,1
14824,81.0055555555556,4,1127.71,1
14825,364.963888888889,12,2226.91,2
14828,140.018055555556,3,2139.76,1
14829,343.002777777778,4,697.55,2
14830,0,1,197.13,1
14834,222.8125,6,1720.3,2
14836,20.1381944444444,3,102.45,1
14837,111.922916666667,4,1649.5,1
14840,0,1,62.85,1
14841,305.190972222222,6,3295.76,2
14842,264.878472222222,4,2824.69,2
14844,177.896527777778,4,3189.81,2
14847,0,1,309.4,1
14849,351.941666666667,25,7930.54,2
14850,0,1,325.75,1
14851,232.972916666667,2,511.35,2
14852,193.998611111111,6,2836.69,2
14853,187.06875,2,475.8,2
14854,196.193055555556,7,2759.83,2
14855,15.0805555555556,2,645.65,1
14856,20.2208333333333,3,1311.38,1
14857,88.7638888888889,2,1173.12,1
14859,191.858333333333,4,1353.74,2
14860,0,1,170.32,1
14861,0,1,125.79,1
14862,122.945138888889,2,841.2,1
14863,0,1,266.76,1
14865,364.918055555556,2,52.2,2
14866,355.865972222222,12,14389.9,2
14867,150.795138888889,3,710.28,1
14868,230.050694444444,8,2953.59,2
14869,94.8520833333333,2,725.7,1
14870,0,1,327.25,1
14871,357.058333333333,4,522.38,2
14873,0,1,519.68,1
14875,155.01875,2,1465.32,1
14878,345.961111111111,9,1485.54,2
14880,211.052083333333,3,706.19,2
14881,0,1,255.4,1
14882,7.10555555555556,2,589.7,1
14883,193.023611111111,6,761.59,2
14885,0,1,765.32,1
14886,0,1,364.8,1
14887,0,1,1862,1
14888,0,1,369.2,1
14889,0,1,135.9,1
14890,0,1,125.65,1
14891,39.2986111111111,2,554.38,1
14893,2.07083333333333,2,1237.85,1
14894,0,1,655.75,1
14895,282.84375,20,11138.71,2
14896,160.913888888889,2,468.77,1
14897,289.079861111111,4,1366.38,2
14898,347.978472222222,6,1303.52,2
14901,361.242361111111,9,1421.29,2
14902,0,1,332.66,1
14903,257.178472222222,5,2810.63,2
14904,23.1541666666667,2,1025.44,1
14905,76.0784722222222,2,616.15,1
14907,364.166666666667,7,3501.1,2
14908,0,1,277.8,1
14910,51.9583333333333,4,434.35,1
14911,372.075694444444,201,143825.059999999,3
14912,229.926388888889,2,867.85,2
14913,323.745833333333,4,1227.43,2
14915,186.163194444444,2,307.48,2
14916,253.743055555556,4,1268.98,2
14918,38.9583333333333,2,1610.15,1
14920,0.000694444444444444,2,977.77,1
14921,171.018055555556,2,1316.07,2
14923,0,1,749.1,1
14924,0,1,310.05,1
14929,0,1,223.88,1
14930,165.825694444444,3,2372.86,2
14931,236.032638888889,5,1257.68,2
14932,0,1,363.53,1
14934,200.931944444444,2,1890.94,2
14935,0,1,1784.71,1
14936,241.942361111111,8,8137.02,2
14937,73.9256944444444,3,1621.88,1
14944,266.849305555556,12,5900.25,2
14946,0,1,100.9,1
14947,58.2618055555556,2,290.82,1
14948,196.1,6,1101.97,2
14950,0,1,371.2,1
14951,0,1,311.69,1
14952,304.90625,11,8099.49,2
14953,0,1,289.82,1
14954,0,1,336.17,1
14957,0,1,58.49,1
14958,98.1194444444444,3,499.68,1
14959,232.224305555556,4,695.42,2
14960,162.969444444444,2,221.27,1
14961,349.919444444444,9,7044.68,2
14962,0,1,126.7,1
14963,173.990277777778,5,1487.8,2
14964,0,1,206.21,1
14965,0.00347222222222222,2,599,1
14966,0,1,191.32,1
14967,0,1,463.8,1
14968,0,1,147.59,1
14970,248.05625,4,1592.06,2
14971,8.14861111111111,3,1116.57,1
14972,0,1,114.77,1
14973,118.145138888889,3,1314.45,1
14974,0,1,114.39,1
14975,0,1,279.94,1
14976,269.227777777778,7,790.86,2
14978,258.044444444444,5,1931.42,2
14981,0,1,102.12,1
14984,161.141666666667,2,213.27,1
14985,159.776388888889,2,296.75,1
14987,349.906944444444,2,326.4,2
14988,0,1,334.54,1
14995,241.934027777778,2,233.23,2
14997,131.858333333333,3,546.2,1
14998,71.0430555555556,2,429.87,1
15000,0,1,490.52,1
15002,251.894444444444,4,1641.76,2
15004,0,1,1246.32,1
15005,350.909027777778,28,6316.56999999999,2
15006,0,1,502.09,1
15007,0,1,156.91,1
15009,12.8298611111111,3,1261.78,1
15010,0,1,308.94,1
15012,319.98125,2,423.04,2
15014,133.01875,2,260.17,1
15016,0,1,170.04,1
15017,0,1,125.58,1
15018,329.083333333333,3,496.21,2
15019,0,1,266,1
15021,357.983333333333,9,1914.82,2
15022,35.8666666666667,4,905.04,1
15023,366.148611111111,11,6802.75999999999,2
15024,357.948611111111,10,1661.33,2
15025,0,1,377.01,1
15026,197.004861111111,3,469,2
15027,207.834722222222,4,1066.15,2
15028,360.054861111111,4,627.13,2
15030,196.802777777778,2,518.28,2
15031,277.98125,4,668.14,2
15032,110.0875,3,4959.1,1
15033,324.966666666667,10,2586.67,2
15034,338.1,8,4308.61,2
15035,0,1,252.73,1
15036,107.140972222222,3,465.55,1
15038,311.027083333333,6,705.49,2
15039,359.003472222222,47,19914.44,2
15041,0,1,180.35,1
15042,0,1,135.93,1
15043,0,1,537,1
15044,342.953472222222,17,7700.23,2
15045,105.992361111111,2,735.66,1
15046,329.013888888889,15,5213.77,2
15047,0,1,343.62,1
15048,303.111111111111,4,384.05,2
15049,0,1,121.17,1
15050,46.1215277777778,3,1782.09,1
15051,127.00625,3,1391.61,1
15052,0,1,215.78,1
15053,277.001388888889,3,697.79,2
15054,28.0201388888889,2,302.1,1
15057,40.2555555555556,2,1489.5,1
15058,286.973611111111,11,2124.99,2
15059,293.986805555556,9,1337.72,2
15060,0.988888888888889,4,303.09,1
15061,368.865972222222,48,54534.14,3
15062,288.051388888889,4,987.86,2
15063,0,1,370.8,1
15065,253.86875,4,3158.13,2
15066,0,1,893.59,1
15067,204.048611111111,3,1744.76,2
15068,210.013888888889,2,553.36,2
15069,0,1,1109.53,1
15070,0,1,106.2,1
15071,182.058333333333,2,982.07,2
15073,177.03125,3,1043.41,2
15074,0,1,748.87,1
15075,0,1,773.03,1
15076,0,1,880.85,1
15078,361.127083333333,32,9743.11000000002,2
15079,153.138888888889,4,895.61,1
15081,345.033333333333,5,504.8,2
15083,0,1,88.2,1
15087,0,1,306.94,1
15088,45.9645833333333,2,1160.07,1
15089,118.095138888889,6,2420.84,1
15090,0,1,381.32,1
15091,0,1,480.71,1
15092,68.0736111111111,2,457.81,1
15093,353.780555555556,6,4597.02,2
15095,99.8986111111111,4,1370.6,1
15096,0,1,219.39,1
15097,0,1,248.08,1
15098,0.00763888888888889,3,39916.5,1
15099,0,1,410.48,1
15100,40.0597222222222,3,876,1
15101,350.891666666667,2,317.53,2
15103,55.0409722222222,2,703.36,1
15104,85.9256944444444,2,1027.44,1
15105,116.28125,7,2298.93,1
15106,251.85,5,1422.52,2
15107,61.0423611111111,6,319.5,1
15108,85.9791666666667,4,1300.25,1
15109,0,1,484.95,1
15110,294.982638888889,4,996.1,2
15111,343.217361111111,3,1567.48,2
15113,44.7055555555556,3,3609.33,1
15114,271.263888888889,10,2760.56,2
15115,0,1,340.11,1
15116,187.149305555556,4,1352.75,2
15117,200.815277777778,5,1551.78,2
15118,0,1,244.8,1
15119,0,1,266.4,1
15120,0,1,358.82,1
15121,238.090277777778,2,457.72,2
15122,183.284027777778,3,1633.78,2
15123,198.927083333333,2,2199.31,2
15124,169.04375,2,184.19,1
15125,245.165277777778,15,11528.48,2
15127,0,1,406.53,1
15128,159.056944444444,4,1471,2
15129,241.229861111111,11,3447.4,2
15130,0,1,330.11,1
15132,244.213888888889,5,977.93,2
15133,174.004166666667,3,982.42,2
15134,225.909722222222,8,1387.99,2
15135,0,1,139.05,1
15136,93.8479166666667,4,1286.7,1
15139,96.9548611111111,2,178.96,1
15140,211.979166666667,7,2354.25,2
15142,0,1,498.74,1
15143,0,1,259.45,1
15144,304.079861111111,17,6580.44000000001,2
15145,244.084027777778,4,1194.73,2
15146,126.959722222222,2,1327.16,1
15147,0,1,623.5,1
15148,0,1,301.29,1
15149,0,1,520.8,1
15150,251.938194444444,10,5314.47,2
15152,177.872222222222,13,4745.69,2
15153,0,1,329.25,1
15154,0,1,296.42,1
15156,32.2368055555556,3,961.49,1
15157,354.905555555556,3,1936.07,2
15158,0,1,401.4,1
15159,359.847916666667,30,18641.01,2
15160,0,1,158.16,1
15163,173.908333333333,2,304.47,2
15164,270.905555555556,3,843.05,2
15165,0,1,487.75,1
15167,0,1,163,1
15168,0,1,106.56,1
15171,0,1,1289.5,1
15172,227.996527777778,5,1624.05,2
15174,0,1,135.75,1
15175,0,1,224.14,1
15178,0,1,40.5,1
15179,300.961805555556,5,2206.95,2
15180,0,1,87.5,1
15181,203.079861111111,3,689.48,2
15182,114.038194444444,2,622.85,1
15184,161.065972222222,2,406.76,1
15185,0,1,310.62,1
15186,154.002777777778,2,411.41,1
15187,210.921527777778,16,4777.18,2
15189,331.036805555556,41,16225.39,2
15192,245.864583333333,3,1044.32,2
15193,0,1,499.32,1
15194,365.006944444444,15,7616.53,2
15195,0,1,3861,1
15197,347.665972222222,3,1079.61,2
15198,31.9763888888889,2,193.64,1
15199,249.047222222222,4,1268.7,2
15201,160.035416666667,5,1236.54,2
15203,285.824305555556,6,1827.8,2
15204,0,1,316.58,1
15205,42.1451388888889,2,653.24,1
15206,265.195833333333,4,420.3,2
15208,352.18125,5,870.12,2
15210,0,1,331.18,1
15211,304.890972222222,2,894.41,2
15212,0,1,101.8,1
15213,11.0527777777778,2,328.35,1
15214,241.097916666667,8,1661.44,2
15215,49.9701388888889,3,734.94,1
15216,0,1,96.6,1
15218,308.019444444444,11,5756.89,2
15219,0,1,305.75,1
15220,229.09375,6,1778.96,2
15221,0,1,403.25,1
15222,0,1,585,1
15223,23.9680555555556,2,755.75,1
15224,4.10277777777778,2,322.08,1
15225,0,1,409.4,1
15226,0,1,154.41,1
15227,280.852777777778,5,1219.4,2
15228,228.202777777778,4,3386.71,2
15230,1.14930555555556,2,429.6,1
15232,27.1708333333333,2,612.06,1
15234,0,1,197,1
15235,155.681944444444,12,2247.51,2
15236,0,1,321.05,1
15237,225.779166666667,4,1412.32,2
15238,154.936111111111,3,1071.99,1
15239,68.18125,2,780.59,1
15240,267.060416666667,5,1706.57,2
15241,216.91875,8,1756.44,2
15243,0,1,316.68,1
15244,182.921527777778,2,631.57,2
15245,127.218055555556,3,2515.84,1
15246,120.207638888889,2,514.15,1
15247,0,1,356,1
15249,224.955555555556,13,6688.46000000001,2
15251,232.183333333333,11,10484.99,2
15252,146.96875,2,740.78,1
15253,153.16875,5,918.2,2
15254,0,1,300.36,1
15255,0,1,890.85,1
15256,0,1,98.45,1
15257,0,1,317.15,1
15258,48.9263888888889,2,623.16,1
15260,272.073611111111,7,1810.77,2
15261,0,1,254.82,1
15262,0,1,178.95,1
15263,0,1,156.51,1
15264,0,1,393.74,1
15265,84.1041666666667,2,1506.12,1
15266,0,1,119.3,1
15267,160.232638888889,5,1717.36,2
15269,0,1,408.8,1
15270,294.832638888889,7,2379.49,2
15271,358.016666666667,15,2507.07,2
15272,28.8493055555556,2,721.94,1
15274,14.1111111111111,2,716.57,1
15275,0,1,615.14,1
15276,0,1,135.31,1
15277,0,1,255.9,1
15279,0,1,290.51,1
15280,0,1,113.12,1
15281,274.721527777778,9,2332.15,2
15286,0,1,240.55,1
15287,48.1277777777778,2,486.69,1
15288,322.124305555556,5,2306.52,2
15289,220.045138888889,3,939.78,2
15290,354.816666666667,18,7943.22,2
15291,348.0625,15,4668.3,2
15292,0,1,180.94,1
15296,275.993055555556,6,3672.86,2
15297,53.2847222222222,3,641.94,1
15298,364.140277777778,12,4799.9,2
15299,304.896527777778,7,4507.01,2
15300,0,1,496.44,1
15301,317.9,12,5070.35,2
15303,0,1,574.02,1
15304,307.945138888889,8,694.4,2
15306,83.8986111111111,3,1174.35,1
15307,0,1,205.3,1
15308,0,1,310.47,1
15311,373.096527777778,91,60767.9000000001,3
15312,279.013194444444,4,924.85,2
15313,0,1,52,1
15314,0,1,327.97,1
15315,51.8986111111111,2,570.5,1
15316,0,1,165,1
15318,0,1,312.62,1
15319,0,1,204.5,1
15320,0,1,267.13,1
15321,220.9375,3,2748.31,2
15322,0,1,679.68,1
15325,0,1,162.29,1
15326,0,1,311.71,1
15327,0,1,208.75,1
15329,132.207638888889,3,1049.7,1
15330,28.2222222222222,2,714.96,1
15332,3.11319444444444,4,1661.06,1
15333,0,1,1028.56,1
15334,16.8965277777778,3,351.67,1
15335,0,1,173.97,1
15339,251.983333333333,2,574.07,2
15341,0,1,2020.52,1
15342,0,1,406.09,1
15343,0,1,364.5,1
15344,73.83125,3,563.94,1
15345,0,1,393.54,1
15346,0,1,252.42,1
15347,0,1,201.6,1
15348,0,1,158.04,1
15349,29.0138888888889,2,473.81,1
15350,0,1,115.65,1
15351,357.04375,7,1960.11,2
15353,113.018055555556,2,777.02,1
15355,23.9319444444444,2,277.05,1
15356,336.9625,10,2766.5,2
15358,360.958333333333,22,8347.19999999999,2
15360,0,1,427.93,1
15361,0,1,418.92,1
15363,0,1,326,1
15364,158.838194444444,2,913.19,1
15365,289.80625,7,2314.32,2
15366,282.959722222222,2,602.51,2
15367,218.013888888889,4,1877.59,2
15368,0,1,446.94,1
15370,291.976388888889,7,2386.05,2
15372,0,1,2007.4,1
15373,363.017361111111,12,2415.91,2
15374,0,1,168,1
15376,182.054861111111,3,1233.36,2
15379,189.007638888889,7,3703.29,2
15380,356.883333333333,5,1690.26,2
15381,54.9243055555556,2,596.85,1
15382,280.95625,6,5955.71,2
15384,189.974305555556,2,642.41,2
15385,0,1,316.88,1
15386,0,1,394.14,1
15388,0,1,140.54,1
15389,0,1,500,1
15392,355.799305555556,4,1535.53,2
15393,264.993055555556,2,231.86,2
15394,348.960416666667,4,2183.54,2
15395,0,1,107.45,1
15396,0,1,288.18,1
15397,0,1,94,1
15398,62.0770833333333,2,1345.53,1
15399,77.8798611111111,3,815.77,1
15400,186.104166666667,5,716.2,2
15402,47.9479166666667,2,626.77,1
15405,0,1,349.1,1
15406,269.877083333333,2,510.71,2
15407,271.942361111111,4,1056.44,2
15408,0,1,267.18,1
15410,177.188888888889,8,3450.84,2
15411,156.117361111111,4,1358.88,2
15412,0,1,190.53,1
15414,232.836805555556,3,774.9,2
15415,0,1,572.81,1
15416,218.039583333333,4,3984.32,2
15417,0,1,508.8,1
15419,0,1,135.86,1
15421,251.780555555556,4,950.36,2
15422,0.0833333333333333,2,97.7,1
15423,0,1,43.5,1
15424,0.00138888888888889,2,383.34,1
15426,350.070138888889,5,1447.39,2
15427,13.9875,3,1483.14,1
15428,0,1,93.78,1
15429,48.9486111111111,2,397.35,1
15432,0,1,171.19,1
15433,53.85625,2,533.3,1
15434,191.96875,5,1041.48,2
15435,0,1,149.29,1
15436,221.967361111111,3,1122.53,2
15437,0,1,200.16,1
15438,0,1,156.58,1
15440,154.031944444444,3,383.68,1
15442,0,1,594,1
15443,318.885416666667,7,3236.91,2
15444,31.0590277777778,2,1418.26,1
15445,0,1,113.5,1
15447,0,1,155.17,1
15448,0,1,494.64,1
15449,235.179861111111,3,974.52,2
15450,0,1,429.84,1
15452,234.869444444444,3,538.73,2
15453,185.931944444444,7,1388.37,2
15454,0,1,179.1,1
15456,75.9284722222222,3,447.22,1
15457,0,1,237.07,1
15458,0,1,161.64,1
15460,0,1,216.76,1
15462,92.8993055555556,3,234.6,1
15463,0,1,126.14,1
15464,0,1,1048.85,1
15465,349.999305555556,18,7354.62,2
15466,0,1,334.53,1
15467,142.982638888889,3,524.88,1
15468,0.00763888888888889,2,467.51,1
15469,69.9770833333333,2,538.55,1
15471,0,1,469.48,1
15472,0,1,371.56,1
15473,46.16875,7,1771.2,1
15475,0,1,454.11,1
15478,16.1319444444444,2,1441.42,1
15480,0,1,905.5,1
15482,343.026388888889,12,11054.96,2
15483,105.028472222222,4,233.81,1
15484,77.0638888888889,4,3594.31,1
15485,343.047222222222,3,2575,2
15488,0,1,91.32,1
15489,188.832638888889,3,1134.28,2
15491,140.244444444444,6,3100.09,2
15492,46.0354166666667,2,659.46,1
15493,238.013888888889,5,2001.8,2
15494,99.9736111111111,2,1299.23,1
15497,302.076388888889,2,1262.2,2
15498,364.013194444444,27,13316.4,2
15500,73,4,1131.56,1
15502,353.880555555556,12,10384.93,2
15503,0,1,147.09,1
15504,0,1,52.83,1
15505,102.765972222222,5,3610.96,1
15506,116.018055555556,3,979.26,1
15507,0,1,492.36,1
15508,46.0083333333333,6,1000.27,1
15510,0,1,250,1
15511,73.7763888888889,5,909.23,1
15512,203.929861111111,2,121,2
15513,340.134722222222,19,14758.22,2
15514,352.034722222222,11,4139.46,2
15516,1.97083333333333,3,62.43,1
15517,0,1,267.03,1
15518,268.006944444444,8,1942.45,2
15520,0,1,343.5,1
15521,214.185416666667,8,3000.2,2
15522,54.9583333333333,2,398.84,1
15523,0,1,412.01,1
15524,0,1,440,1
15525,371.059722222222,3,825.92,2
15526,0.00208333333333333,2,148.44,1
15527,335.918055555556,8,2429.78,2
15528,0,1,229.33,1
15529,343.961805555556,11,3995.23,2
15530,225.047916666667,4,1502.35,2
15531,22.0388888888889,2,2007.44,1
15532,332.920833333333,4,1580.93,2
15533,69.9958333333333,3,807.57,1
15535,154.14375,4,536.4,1
15537,0,1,110.92,1
15539,0,1,538.46,1
15540,0,1,213.3,1
15541,0,1,85.13,1
15543,0,1,127.86,1
15544,363.163888888889,9,3546.71,2
15545,316.830555555556,2,292.72,2
15547,354.976388888889,14,4954.83999999999,2
15549,239.030555555556,3,1693.26,2
15550,297.117361111111,4,575.63,2
15551,0,1,436.06,1
15552,0,1,90.12,1
15553,0,1,437.23,1
15554,0,1,217.2,1
15555,357.065277777778,16,4805.16999999999,2
15556,0,1,279.77,1
15557,0,1,473.65,1
15561,203.978472222222,4,800.59,2
15562,0,1,134.55,1
15563,336.140972222222,4,1400.44,2
15565,20.1590277777778,2,173.16,1
15567,0,1,186.01,1
15568,70.8680555555556,3,758.29,1
15569,228.867361111111,5,1375.71,2
15570,362.076388888889,12,4165.52,2
15571,66.8659722222222,4,650.43,1
15572,273.809027777778,7,2552.86,2
15573,53.9736111111111,2,607.45,1
15574,194.84375,4,702.25,2
15576,0,1,940.67,1
15577,154.146527777778,3,258.88,1
15578,0,1,127.1,1
15579,245.025,2,348.6,2
15581,245.791666666667,13,3679.97,2
15582,195.846527777778,3,682.91,2
15584,138.761111111111,4,725.11,1
15585,0,1,455.3,1
15587,301.151388888889,4,913.68,2
15589,54.9638888888889,3,478.53,1
15592,0,1,388.58,1
15593,0,1,199.8,1
15594,218.947916666667,5,1771.78,2
15596,264.78125,5,1406.59,2
15597,0,1,324.57,1
15598,0,1,240.68,1
15599,177.94375,2,761.74,2
15601,361.191666666667,14,6776.56,2
15602,359.94375,9,1297.87,2
15603,0,1,48.48,1
15604,0,1,216.39,1
15605,337.027083333333,5,1198.23,2
15606,263.152777777778,9,2920.16,2
15607,0,1,104.76,1
15608,92.1416666666667,4,1093.68,1
15609,0,1,298.48,1
15610,0,1,112.46,1
15611,325.044444444444,13,1591.45,2
15612,25.0854166666667,2,195.15,1
15615,348.93125,23,10399.74,2
15618,103.93125,4,776.851,1
15619,0,1,336.4,1
15620,301.921527777778,3,1553.18,2
15621,17.0916666666667,4,1293.03,1
15622,239.126388888889,9,3709.56,2
15623,0,1,301.03,1
15624,139.920833333333,4,588.13,1
15625,131.847222222222,4,1534.26,1
15626,254.995138888889,2,675.8,2
15628,362.022916666667,9,2870.24,2
15630,159.222222222222,2,1186.35,1
15632,259.056944444444,8,3285.31,2
15634,0,1,243.55,1
15636,192.852083333333,2,724.76,2
15637,0,1,223.36,1
15639,0,1,425.32,1
15640,367.954861111111,15,12515.66,2
15641,253.971527777778,4,1887.2,2
15643,90.7111111111111,3,664,1
15644,94.9701388888889,4,813,1
15645,0,1,612.01,1
15646,214.704166666667,3,447.64,2
15648,62.8708333333333,2,657.35,1
15649,31.1444444444444,2,816,1
15651,223.989583333333,3,646.3,2
15652,0,1,337.74,1
15653,23.0409722222222,2,877.44,1
15654,16.9118055555556,2,922.53,1
15655,0,1,560.67,1
15656,238.975,4,748.5,2
15657,0,1,30,1
15658,182.186805555556,5,1024.1,2
15659,0,1,306.45,1
15660,340.297916666667,9,1600.86,2
15661,21.0583333333333,2,309.8,1
15663,0,1,138.14,1
15664,0,1,386.43,1
15665,74.9916666666667,2,2242.01,1
15667,0,1,301.32,1
15668,0,1,76.32,1
15669,223.284722222222,4,684.34,2
15670,0,1,173.05,1
15671,252.129166666667,7,2657.13,2
15673,238.990972222222,4,2881.02,2
15674,181.248611111111,5,2446.6,2
15675,198.977083333333,3,323.69,2
15676,265.097916666667,3,3435.76,2
15677,0,1,657.23,1
15678,0,1,352.7,1
15679,158.329861111111,4,781.28,2
15680,356.960416666667,3,1333.68,2
15681,255.113888888889,5,1426.16,2
15683,0,1,193.75,1
15687,321.722222222222,9,2993.1,2
15689,241.986111111111,2,254.1,2
15690,96.1798611111111,2,239.76,1
15691,0,1,136.8,1
15692,0,1,191.04,1
15694,372.079861111111,14,6479.4,2
15695,0.000694444444444444,2,409.98,1
15696,293.109722222222,8,2736.46,2
15699,0,1,309.65,1
15700,1.05347222222222,2,696.68,1
15701,108.085416666667,4,1542.14,1
15703,0,1,211.5,1
15704,75.0368055555556,4,2293.62,1
15705,0,1,143.1,1
15706,52.8173611111111,4,1060.56,1
15707,51.0111111111111,4,945.58,1
15708,328.9875,7,3364.24,2
15709,0,1,133.25,1
15712,278.109027777778,5,1072.36,2
15713,222.929166666667,2,356.7,2
15714,66.0006944444444,2,330.88,1
15716,223.98125,4,1118.81,2
15717,0,1,150.3,1
15719,304.998611111111,13,5045.61,2
15720,0,1,598.73,1
15721,0,1,507.08,1
15722,254.971527777778,5,2222.56,2
15723,0,1,203.1,1
15724,83.1666666666667,2,218.25,1
15725,0,1,415.25,1
15727,342.867361111111,7,5178.96,2
15729,0,1,85,1
15730,140.991666666667,3,1120.88,1
15732,159.975,2,294.12,1
15733,0,1,162.3,1
15734,85.8270833333333,2,1339.45,1
15737,228.055555555556,8,1205.12,2
15738,353.816666666667,16,4812.42,2
15739,0,1,449.12,1
15740,0,1,154.88,1
15743,168.295138888889,4,784.46,2
15744,0,1,34.8,1
15745,217.028472222222,4,1094.59,2
15746,0,1,196.88,1
15747,160.038888888889,3,974.04,1
15748,0,1,149.31,1
15749,97.0173611111111,3,44534.3,2
15750,364.081944444444,8,2465.48,2
15752,333.079166666667,7,2637.38,2
15753,0,1,79.2,1
15754,195.094444444444,3,458.57,2
15755,284.127777777778,6,2364.25,2
15756,187.979166666667,4,532.959999999999,2
15757,152.023611111111,2,714.42,1
15758,0,1,205.25,1
15759,139.988888888889,3,253.04,1
15762,12.0402777777778,2,583.75,1
15763,45.8986111111111,2,1086.92,1
15764,188.357638888889,6,3279.97,2
15766,0,1,315.06,1
